Location,Population,Density (people/km²),Urbanization (%),Average Income (USD),Education Level (% with Bachelor's or higher),DateTime,AQI,PM2.5,PM10,O3,NO2,SO2,CO,Altitude (m),Proximity to Industry (km)
Los Angeles,10039107,3276,89,60000,32,2024-07-09 17:00:00,3,43.41,60.5,43.27,135.72,33.86,921.25,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-09 18:00:00,4,51.4,68.73,135.9,134.35,41.01,774.38,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-09 19:00:00,5,62.28,77.64,274.66,58.95,44.82,494.0,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-09 20:00:00,5,65.66,79.33,354.77,23.31,37.19,403.88,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-09 21:00:00,5,56.72,68.41,351.91,14.22,28.61,353.81,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-09 22:00:00,5,43.22,52.52,308.99,15.08,21.7,327.11,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-09 23:00:00,5,33.21,40.8,257.49,17.65,17.17,320.43,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 00:00:00,5,28.27,35.03,211.72,22.62,14.78,333.79,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 01:00:00,4,24.66,31.23,155.93,43.53,12.4,407.22,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 02:00:00,2,22.62,29.46,97.27,66.49,10.37,494.0,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 03:00:00,3,24.71,32.02,55.07,78.83,9.89,534.06,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 04:00:00,3,27.93,35.88,33.62,86.37,11.68,574.11,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 05:00:00,3,30.48,39.14,18.6,97.33,13.71,607.49,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 06:00:00,3,33.29,42.63,6.17,105.56,15.14,647.54,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 07:00:00,3,34.78,44.51,1.48,108.3,16.93,667.57,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 08:00:00,3,36.43,46.52,0.3,108.3,18.6,674.25,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 09:00:00,3,38.93,49.44,0.14,112.41,20.74,687.6,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 10:00:00,3,41.14,51.99,0.45,116.53,22.65,687.6,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 11:00:00,3,43.03,54.12,0.51,120.64,24.56,687.6,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 12:00:00,3,46.22,57.53,0.22,126.12,27.42,700.95,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 13:00:00,3,48.31,59.54,0.11,132.98,29.8,734.33,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 14:00:00,4,51.27,62.87,1.5,137.09,32.42,834.47,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 15:00:00,4,58.3,70.95,9.57,143.95,35.29,1054.76,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 16:00:00,4,70.01,83.89,25.39,172.73,38.62,1241.68,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 17:00:00,5,84.93,100.18,77.25,208.38,43.39,1241.68,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 18:00:00,5,91.52,108.46,214.58,174.11,49.59,1094.82,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 19:00:00,5,111.52,128.28,434.88,56.21,67.71,720.98,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 20:00:00,5,89.1,103.94,434.88,20.39,47.68,520.71,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 21:00:00,5,59.49,72.38,357.63,15.42,29.09,397.21,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 22:00:00,5,37.84,49.29,277.52,16.11,19.07,337.12,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-10 23:00:00,5,27.03,37.49,231.74,18.85,15.5,330.45,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 00:00:00,5,22.68,31.86,200.27,23.99,13.95,347.14,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 01:00:00,4,18.21,26.31,153.06,43.18,12.04,407.22,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 02:00:00,2,13.61,20.56,91.55,64.43,10.13,467.3,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 03:00:00,3,11.27,17.61,40.77,73.34,9.54,480.65,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 04:00:00,3,10.91,17.17,15.74,74.71,10.13,473.98,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 05:00:00,3,11.48,18.01,4.47,76.09,11.21,487.33,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 06:00:00,3,12.38,19.32,0.88,76.77,12.52,500.68,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 07:00:00,3,12.82,20.06,0.36,77.46,14.07,494.0,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 08:00:00,3,13.44,21.1,0.21,77.46,15.5,487.33,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 09:00:00,3,14.69,23.11,0.06,79.51,15.97,494.0,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 10:00:00,3,16.35,25.62,0.02,82.25,16.93,507.35,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 11:00:00,3,18.19,28.29,0.01,85.0,19.55,527.38,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 12:00:00,3,20.2,31.0,0.0,87.74,22.41,554.08,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 13:00:00,3,22.47,34.06,0.0,93.22,25.03,587.46,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 14:00:00,3,25.72,38.41,0.29,97.33,28.13,687.6,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 15:00:00,3,29.8,43.43,1.29,102.82,31.47,894.55,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 16:00:00,3,32.06,45.99,4.47,108.3,33.86,988.01,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 17:00:00,3,33.97,47.59,20.56,123.38,36.24,934.6,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 18:00:00,3,36.97,49.84,104.43,122.01,37.67,761.03,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 19:00:00,5,51.39,63.89,280.38,50.04,43.39,473.98,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 20:00:00,5,49.74,60.84,320.43,18.34,30.99,373.84,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 21:00:00,5,39.39,48.52,283.24,13.02,21.7,337.12,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 22:00:00,5,30.61,37.69,226.02,14.22,16.45,333.79,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-11 23:00:00,5,24.35,30.34,183.11,16.96,13.95,333.79,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 00:00:00,4,18.17,23.9,143.05,21.76,12.28,323.77,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 01:00:00,3,11.8,17.49,101.57,31.53,10.49,317.1,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 02:00:00,2,9.03,14.52,68.66,40.44,9.3,323.77,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 03:00:00,2,8.46,13.78,48.64,44.55,9.06,327.11,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 04:00:00,2,9.06,14.67,32.54,52.09,9.18,357.15,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 05:00:00,2,10.31,16.6,13.59,65.12,9.66,407.22,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 06:00:00,3,11.51,18.57,2.66,73.34,10.85,453.95,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 07:00:00,3,12.24,19.79,0.47,75.4,13.23,473.98,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 08:00:00,3,12.89,20.87,0.35,76.09,14.9,467.3,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 09:00:00,3,13.8,22.33,0.32,76.09,16.45,453.95,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 10:00:00,3,14.73,23.8,0.4,74.03,16.69,433.92,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 11:00:00,2,15.51,24.91,0.28,69.92,15.5,417.23,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 12:00:00,2,16.07,25.63,0.19,68.55,14.66,410.56,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 13:00:00,2,16.84,26.79,0.07,69.92,14.31,417.23,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 14:00:00,2,18.07,28.92,0.31,69.92,15.74,453.95,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 15:00:00,2,19.6,31.4,2.73,69.23,19.79,527.38,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 16:00:00,3,22.74,35.71,6.62,74.71,31.95,580.79,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 17:00:00,3,25.86,39.51,7.96,89.11,40.53,700.95,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 18:00:00,3,30.07,44.0,13.95,115.16,47.68,807.76,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 19:00:00,4,42.57,56.44,70.1,150.8,51.5,827.79,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 20:00:00,5,59.26,72.0,217.44,119.27,45.78,720.98,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 21:00:00,5,52.47,63.31,314.71,49.35,30.99,527.38,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 22:00:00,5,32.67,43.52,231.74,15.42,18.36,333.79,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-12 23:00:00,4,21.39,32.53,154.5,16.79,12.76,297.07,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 00:00:00,3,17.85,28.23,121.59,21.25,11.56,300.41,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 01:00:00,2,15.45,24.62,94.41,27.76,10.85,307.08,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 02:00:00,2,13.75,22.14,72.96,33.24,10.49,303.75,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 03:00:00,2,13.68,21.73,62.94,33.24,10.49,297.07,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 04:00:00,2,14.62,23.13,45.78,44.55,9.66,343.8,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 05:00:00,2,15.89,25.49,22.53,64.43,10.49,413.89,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 06:00:00,3,17.27,28.04,3.89,80.88,12.28,480.65,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 07:00:00,3,18.42,30.09,0.09,87.05,14.54,534.06,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 08:00:00,3,19.17,31.55,0.03,87.74,15.5,527.38,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 09:00:00,3,19.98,33.23,0.07,82.94,15.14,500.68,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 10:00:00,3,20.21,33.81,0.79,71.29,11.92,433.92,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 11:00:00,2,19.39,32.53,2.08,58.95,9.3,387.19,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 12:00:00,2,18.7,30.8,3.98,52.09,8.7,360.49,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 13:00:00,2,18.96,30.44,2.68,52.78,10.13,367.16,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 14:00:00,2,20.07,31.37,0.97,56.21,12.64,423.91,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 15:00:00,2,21.61,32.83,2.86,58.95,15.02,547.41,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 16:00:00,2,22.66,34.06,8.05,65.12,17.88,620.84,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 17:00:00,3,23.44,34.69,29.68,73.34,21.22,600.81,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 18:00:00,3,24.97,35.5,101.57,67.17,24.08,500.68,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 19:00:00,5,28.95,39.16,203.13,23.99,23.37,330.45,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 20:00:00,5,27.82,37.32,240.33,10.54,17.4,290.39,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 21:00:00,5,22.15,30.62,228.88,8.23,13.11,270.37,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 22:00:00,5,17.47,24.76,203.13,8.74,10.97,257.02,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-13 23:00:00,5,14.45,20.69,180.24,10.2,9.54,257.02,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 00:00:00,4,11.86,17.43,154.5,13.02,8.82,257.02,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 01:00:00,3,9.66,15.11,121.59,17.31,8.58,253.68,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 02:00:00,2,8.51,14.14,91.55,21.42,8.58,243.66,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 03:00:00,2,8.43,14.49,73.67,23.31,8.58,233.65,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 04:00:00,1,8.94,15.48,59.37,28.1,7.51,250.34,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 05:00:00,1,9.74,16.97,44.35,37.36,6.79,283.72,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 06:00:00,2,10.62,18.65,30.76,47.3,7.03,320.43,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 07:00:00,2,11.35,20.12,21.28,54.15,7.75,343.8,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 08:00:00,2,11.81,21.15,17.7,55.52,8.46,350.48,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 09:00:00,2,12.27,21.83,17.34,53.47,9.06,343.8,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 10:00:00,2,12.53,22.04,18.95,48.67,9.3,327.11,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 11:00:00,2,12.8,22.24,19.49,44.55,9.06,313.76,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 12:00:00,2,13.25,22.74,16.81,43.87,9.06,310.42,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 13:00:00,2,14.26,24.19,9.66,50.72,9.3,327.11,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 14:00:00,2,15.75,26.29,3.93,57.58,9.66,370.5,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 15:00:00,2,17.53,28.73,12.16,54.15,10.85,447.27,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 16:00:00,2,24.51,36.94,36.84,65.12,30.04,447.27,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 17:00:00,3,31.46,43.71,101.57,70.6,36.72,440.6,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 18:00:00,5,38.63,49.55,217.44,47.98,34.33,410.56,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 19:00:00,5,30.09,38.46,251.77,15.42,21.22,307.08,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 20:00:00,5,20.28,27.0,223.16,8.23,14.07,253.68,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 21:00:00,5,13.86,19.79,183.11,7.63,10.13,233.65,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 22:00:00,4,10.55,16.22,155.93,8.65,8.58,226.97,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-14 23:00:00,4,9.24,14.6,141.62,10.2,8.34,226.97,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-15 00:00:00,3,8.3,13.29,127.32,12.85,8.23,230.31,89,5.0
Los Angeles,10039107,3276,89,60000,32,2024-07-15 01:00:00,3,7.16,11.58,105.86,19.54,7.75,253.68,89,5.0
